Starting sim...
Screen depth = 32 bits
Loading cones from file: track/cones_updated.yaml
Total cones loaded: 198
Cones loaded
[CONTROL],END,10463252333
[DISPLAY],END,10463254515
[CONTROL],START,10463262489
[CONTROL],END,10463262495
[DISPLAY],START,10463263605
[CONTROL],START,10463272349
[CONTROL],END,10463272365
[DISPLAY],END,10463273077
[PERCEPTION],END,10463274939
[PERCEPTION],START,10463274948
[TRAJ_PLANNING],END,10463274953
[TRAJ_PLANNING],START,10463274960
[DISPLAY],START,10463280614
[CONTROL],START,10463282341
[CONTROL],END,10463282350
[DISPLAY],END,10463289387
[CONTROL],START,10463292338
[CONTROL],END,10463292342
[DISPLAY],START,10463297516
[CONTROL],START,10463302334
[CONTROL],END,10463302351
[DISPLAY],END,10463305612
[CONTROL],START,10463312346
[CONTROL],END,10463312357
[DISPLAY],START,10463314498
[DISPLAY],END,10463320575
[CONTROL],START,10463322336
[CONTROL],END,10463322339
[PERCEPTION],END,10463324158
[PERCEPTION],START,10463324166
[TRAJ_PLANNING],END,10463324217
[TRAJ_PLANNING],START,10463324224
[DISPLAY],START,10463331490
[CONTROL],START,10463332354
[CONTROL],END,10463332367
[DISPLAY],END,10463338482
[CONTROL],START,10463342324
[CONTROL],END,10463342329
[DISPLAY],START,10463348505
[CONTROL],START,10463352319
[CONTROL],END,10463352334
[DISPLAY],END,10463355791
[CONTROL],START,10463362351
[CONTROL],END,10463362357
[DISPLAY],START,10463365488
[CONTROL],START,10463372291
[CONTROL],END,10463372297
[DISPLAY],END,10463373155
[PERCEPTION],END,10463375527
[PERCEPTION],START,10463375537
[TRAJ_PLANNING],END,10463375545
[TRAJ_PLANNING],START,10463375551
[CONTROL],START,10463382331
[CONTROL],END,10463382339
[DISPLAY],START,10463382667
[DISPLAY],END,10463388042
[CONTROL],START,10463392414
[CONTROL],END,10463392426
[DISPLAY],START,10463399525
[CONTROL],START,10463402325
[CONTROL],END,10463402329
[DISPLAY],END,10463404725
[CONTROL],START,10463412295
[CONTROL],END,10463412301
[DISPLAY],START,10463416541
[TRAJ_PLANNING],END,10463421389
[DISPLAY],END,10463421396
[TRAJ_PLANNING],START,10463421402
[CONTROL],START,10463422334
[CONTROL],END,10463422340
[PERCEPTION],END,10463425495
[PERCEPTION],START,10463425504
[CONTROL],START,10463432322
[CONTROL],END,10463432330
[DISPLAY],START,10463433568
[DISPLAY],END,10463440258
[CONTROL],START,10463442328
[CONTROL],END,10463442336
[DISPLAY],START,10463450624
[CONTROL],START,10463452406
[CONTROL],END,10463452411
[DISPLAY],END,10463457140
[CONTROL],START,10463462298
[CONTROL],END,10463462303
[DISPLAY],START,10463467573
[CONTROL],START,10463472384
[CONTROL],END,10463472388
[DISPLAY],END,10463474368
[PERCEPTION],END,10463476505
[PERCEPTION],START,10463476528
[TRAJ_PLANNING],END,10463476556
[TRAJ_PLANNING],START,10463476565
[CONTROL],START,10463482373
[CONTROL],END,10463482381
[DISPLAY],START,10463484519
[DISPLAY],END,10463490459
[CONTROL],START,10463492419
[CONTROL],END,10463492422
[DISPLAY],START,10463501559
[CONTROL],START,10463502334
[CONTROL],END,10463502339
[DISPLAY],END,10463508908
[CONTROL],START,10463512332
[CONTROL],END,10463512338
[DISPLAY],START,10463518552
[CONTROL],START,10463522314
[CONTROL],END,10463522331
[DISPLAY],END,10463525884
[PERCEPTION],END,10463527932
[PERCEPTION],START,10463527950
[TRAJ_PLANNING],END,10463527989
[TRAJ_PLANNING],START,10463527999
[CONTROL],START,10463532346
[CONTROL],END,10463532351
[DISPLAY],START,10463535535
[DISPLAY],END,10463541894
[CONTROL],START,10463542322
[CONTROL],END,10463542324
[CONTROL],START,10463552321
[CONTROL],END,10463552325
[DISPLAY],START,10463552505
[DISPLAY],END,10463558856
[CONTROL],START,10463562336
[CONTROL],END,10463562339
[DISPLAY],START,10463569590
[PERCEPTION],END,10463571979
[PERCEPTION],START,10463571994
[TRAJ_PLANNING],END,10463572039
[TRAJ_PLANNING],START,10463572047
[CONTROL],START,10463572311
[CONTROL],END,10463572315
[DISPLAY],END,10463577484
[CONTROL],START,10463582330
[CONTROL],END,10463582341
[DISPLAY],START,10463586496
[CONTROL],START,10463592347
[CONTROL],END,10463592354
[DISPLAY],END,10463592669
[CONTROL],START,10463602326
[CONTROL],END,10463602332
[DISPLAY],START,10463603555
[DISPLAY],END,10463609032
[CONTROL],START,10463612358
[CONTROL],END,10463612363
[PERCEPTION],END,10463616851
[PERCEPTION],START,10463616872
[TRAJ_PLANNING],END,10463616872
[TRAJ_PLANNING],START,10463616879
[DISPLAY],START,10463620525
[CONTROL],START,10463622332
[CONTROL],END,10463622345
[DISPLAY],END,10463627207
[CONTROL],START,10463632315
[CONTROL],END,10463632321
[DISPLAY],START,10463637596
[CONTROL],START,10463642418
[CONTROL],END,10463642423
[DISPLAY],END,10463642662
[CONTROL],START,10463652326
[CONTROL],END,10463652332
[DISPLAY],START,10463654493
[DISPLAY],END,10463660069
[CONTROL],START,10463662352
[CONTROL],END,10463662364
[PERCEPTION],END,10463663830
[PERCEPTION],START,10463663841
[TRAJ_PLANNING],END,10463663958
[TRAJ_PLANNING],START,10463663969
[DISPLAY],START,10463671545
[CONTROL],START,10463672327
[CONTROL],END,10463672331
[DISPLAY],END,10463677797
[CONTROL],START,10463682351
[CONTROL],END,10463682359
[DISPLAY],START,10463688541
[CONTROL],START,10463692551
[CONTROL],END,10463692561
[DISPLAY],END,10463696503
[CONTROL],START,10463702319
[CONTROL],END,10463702324
[DISPLAY],START,10463705566
[CONTROL],START,10463712330
[CONTROL],END,10463712335
[DISPLAY],END,10463712777
[CONTROL],START,10463722325
[CONTROL],END,10463722330
[DISPLAY],START,10463722573
[DISPLAY],END,10463730187
[CONTROL],START,10463732356
[CONTROL],END,10463732360
[PERCEPTION],END,10463732531
[PERCEPTION],START,10463732539
[TRAJ_PLANNING],END,10463732542
[TRAJ_PLANNING],START,10463732547
[DISPLAY],START,10463739492
[CONTROL],START,10463742365
[CONTROL],END,10463742375
[DISPLAY],END,10463746010
[CONTROL],START,10463752352
[CONTROL],END,10463752365
[DISPLAY],START,10463756543
[CONTROL],START,10463762348
[CONTROL],END,10463762365
[DISPLAY],END,10463764053
[CONTROL],START,10463772329
[CONTROL],END,10463772332
[DISPLAY],START,10463773497
[DISPLAY],END,10463781308
[CONTROL],START,10463782321
[CONTROL],END,10463782324
[DISPLAY],START,10463790498
[CONTROL],START,10463792376
[CONTROL],END,10463792382
[DISPLAY],END,10463796518
[CONTROL],START,10463802339
[CONTROL],END,10463802344
[DISPLAY],START,10463807526
[CONTROL],START,10463812366
[CONTROL],END,10463812379
